4.0000,5.0000,0.1000,0.0939,0.0000,0.0116,0.0000,0.2500,1
4.0000,5.0000,0.1000,0.0655,0.0000,0.4509,0.0000,0.2500,2
4.0000,5.0000,0.1000,0.0948,0.1636,0.0021,0.0000,0.2500,3
4.0000,6.0000,0.1000,0.0823,0.0000,0.1552,0.0000,0.2500,1
4.0000,6.0000,0.1000,0.0655,0.0000,0.4509,0.0000,0.2500,2
4.0000,6.0000,0.1000,0.0948,0.1786,0.0021,0.0000,0.2500,3
4.0000,7.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
3.0000,7.0000,0.1000,0.0671,0.0000,0.4161,0.0000,0.2500,2
3.0000,7.0000,0.1000,0.0948,0.1754,0.0021,0.0000,0.2500,3
4.0000,8.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
4.0000,8.0000,0.1000,0.0606,0.0000,0.5671,0.0000,0.2500,2
4.0000,8.0000,0.1000,0.0948,0.2241,0.0021,0.0000,0.2500,3
4.0000,9.0000,0.1000,0.0691,0.0000,0.3749,0.0000,0.2500,1
4.0000,9.0000,0.1000,0.0592,0.0000,0.6061,0.0000,0.2500,2
3.0000,9.0000,0.1000,0.0992,0.2373,-0.0422,0.0000,0.2500,3
4.0000,1.0000,0.1000,0.0888,0.0000,0.0707,0.0000,0.2500,1
3.0000,1.0000,0.1000,0.0671,0.0000,0.4161,0.0000,0.2500,2
4.0000,1.0000,0.1000,0.0948,0.0980,0.0021,0.0000,0.2500,3
4.0000,2.0000,0.1000,0.0948,0.0000,0.0021,0.0000,0.2500,1
6.0000,2.0000,0.1000,0.0639,0.0000,0.4868,0.0000,0.2500,2
4.0000,2.0000,0.1000,0.0948,0.1346,0.0021,0.0000,0.2500,3
5.0000,3.0000,0.1000,0.0948,0.0000,0.0021,0.0000,0.2500,1
3.0000,3.0000,0.1000,0.0671,0.0000,0.4161,0.0000,0.2500,2
3.0000,3.0000,0.1000,0.0948,0.1132,0.0021,0.0000,0.2500,3
4.0000,4.0000,0.1000,0.0849,0.0000,0.1193,0.0000,0.2500,1
6.0000,4.0000,0.1000,0.0639,0.0000,0.4868,0.0000,0.2500,2
4.0000,4.0000,0.1000,0.0948,0.1667,0.0021,0.0000,0.2500,3
4.0000,5.0000,0.1000,0.0823,0.0000,0.1552,0.0000,0.2500,1
3.0000,5.0000,0.1000,0.0671,0.0000,0.4161,0.0000,0.2500,2
4.0000,5.0000,0.1000,0.0948,0.1636,0.0021,0.0000,0.2500,3
4.0000,6.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
5.0000,6.0000,0.1000,0.0645,0.0000,0.4731,0.0000,0.2500,2
4.0000,6.0000,0.1000,0.0948,0.1786,0.0021,0.0000,0.2500,3
4.0000,7.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
5.0000,7.0000,0.1000,0.0606,0.0000,0.5671,0.0000,0.2500,2
4.0000,7.0000,0.1000,0.0948,0.2105,0.0021,0.0000,0.2500,3
5.0000,8.0000,0.1000,0.0808,0.0000,0.1763,0.0000,0.2500,1
5.0000,8.0000,0.1000,0.0646,0.0000,0.4720,0.0000,0.2500,2
4.0000,8.0000,0.1000,0.0948,0.2069,0.0021,0.0000,0.2500,3
5.0000,9.0000,0.1000,0.0836,0.0000,0.1362,0.0000,0.2500,1
4.0000,9.0000,0.1000,0.0660,0.0000,0.4403,0.0000,0.2500,2
4.0000,9.0000,0.1000,0.0948,0.2373,0.0021,0.0000,0.2500,3
7.0000,1.0000,0.1000,0.0895,0.0000,0.0623,0.0000,0.2500,1
6.0000,1.0000,0.1000,0.0781,0.0000,0.2165,0.0000,0.2500,2
6.0000,1.0000,0.1000,0.0948,0.1373,0.0021,0.0000,0.2500,3
7.0000,2.0000,0.1000,0.0938,0.0000,0.0127,0.0000,0.2500,1
7.0000,2.0000,0.1000,0.0833,0.0000,0.1415,0.0000,0.2500,2
6.0000,2.0000,0.1000,0.0948,0.1154,0.0021,0.0000,0.2500,3
5.0000,3.0000,0.1000,0.0948,0.0000,0.0021,0.0000,0.2500,1
7.0000,3.0000,0.1000,0.0682,0.0000,0.3928,0.0000,0.2500,2
6.0000,3.0000,0.1000,0.0948,0.1321,0.0021,0.0000,0.2500,3
6.0000,4.0000,0.1000,0.0884,0.0000,0.0750,0.0000,0.2500,1
7.0000,4.0000,0.1000,0.0686,0.0000,0.3854,0.0000,0.2500,2
6.0000,4.0000,0.1000,0.0948,0.1667,0.0021,0.0000,0.2500,3
5.0000,5.0000,0.1000,0.0939,0.0000,0.0116,0.0000,0.2500,1
9.0000,5.0000,0.1000,0.0639,0.0000,0.4868,0.0000,0.2500,2
6.0000,5.0000,0.1000,0.0948,0.2000,0.0021,0.0000,0.2500,3
6.0000,6.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
7.0000,6.0000,0.1000,0.0686,0.0000,0.3854,0.0000,0.2500,2
6.0000,6.0000,0.1000,0.0948,0.1786,0.0021,0.0000,0.2500,3
5.0000,7.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
8.0000,7.0000,0.1000,0.0645,0.0000,0.4731,0.0000,0.2500,2
5.0000,7.0000,0.1000,0.0992,0.2105,-0.0422,0.0000,0.2500,3
6.0000,8.0000,0.1000,0.0750,0.0000,0.2672,0.0000,0.2500,1
8.0000,8.0000,0.1000,0.0624,0.0000,0.5238,0.0000,0.2500,2
6.0000,8.0000,0.1000,0.0948,0.2069,0.0021,0.0000,0.2500,3
6.0000,9.0000,0.1000,0.0836,0.0000,0.1362,0.0000,0.2500,1
5.0000,9.0000,0.1000,0.0600,0.0000,0.5829,0.0000,0.2500,2
5.0000,9.0000,0.1000,0.0992,0.2373,-0.0422,0.0000,0.2500,3
6.0000,1.0000,0.1000,0.0846,0.0000,0.1235,0.0000,0.2500,1
6.0000,1.0000,0.1000,0.0675,0.0000,0.4076,0.0000,0.2500,2
5.0000,1.0000,0.1000,0.0992,0.1176,-0.0422,0.0000,0.2500,3
7.0000,2.0000,0.1000,0.0948,0.0000,0.0021,0.0000,0.2500,1
7.0000,2.0000,0.1000,0.0645,0.0000,0.4731,0.0000,0.2500,2
6.0000,2.0000,0.1000,0.0948,0.1346,0.0021,0.0000,0.2500,3
7.0000,3.0000,0.1000,0.0895,0.0000,0.0623,0.0000,0.2500,1
7.0000,3.0000,0.1000,0.0645,0.0000,0.4731,0.0000,0.2500,2
5.0000,3.0000,0.1000,0.0948,0.1132,0.0021,0.0000,0.2500,3
7.0000,4.0000,0.1000,0.0895,0.0000,0.0623,0.0000,0.2500,1
6.0000,4.0000,0.1000,0.0675,0.0000,0.4076,0.0000,0.2500,2
6.0000,4.0000,0.1000,0.0948,0.1481,0.0021,0.0000,0.2500,3
6.0000,5.0000,0.1000,0.0939,0.0000,0.0116,0.0000,0.2500,1
6.0000,5.0000,0.1000,0.0652,0.0000,0.4583,0.0000,0.2500,2
6.0000,5.0000,0.1000,0.0948,0.1818,0.0021,0.0000,0.2500,3
6.0000,6.0000,0.1000,0.0820,0.0000,0.1595,0.0000,0.2500,1
7.0000,6.0000,0.1000,0.0667,0.0000,0.4256,0.0000,0.2500,2
6.0000,6.0000,0.1000,0.0948,0.1964,0.0021,0.0000,0.2500,3
6.0000,7.0000,0.1000,0.0750,0.0000,0.2672,0.0000,0.2500,1
5.0000,7.0000,0.1000,0.0671,0.0000,0.4161,0.0000,0.2500,2
6.0000,7.0000,0.1000,0.0948,0.1930,0.0021,0.0000,0.2500,3
5.0000,8.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
8.0000,8.0000,0.1000,0.0624,0.0000,0.5238,0.0000,0.2500,2
6.0000,8.0000,0.1000,0.0948,0.2241,0.0021,0.0000,0.2500,3
6.0000,9.0000,0.1000,0.0644,0.0000,0.4762,0.0000,0.2500,1
6.0000,9.0000,0.1000,0.0615,0.0000,0.5449,0.0000,0.2500,2
6.0000,9.0000,0.1000,0.0948,0.2373,0.0021,0.0000,0.2500,3
6.0000,1.0000,0.1000,0.0884,0.0000,0.0750,0.0000,0.2500,1
9.0000,1.0000,0.1000,0.0686,0.0000,0.3854,0.0000,0.2500,2
3.0000,1.0000,0.1000,0.0948,0.1765,0.0021,0.0000,0.2500,3
5.0000,2.0000,0.1000,0.0948,0.0000,0.0021,0.0000,0.2500,1
9.0000,2.0000,0.1000,0.0639,0.0000,0.4868,0.0000,0.2500,2
3.0000,2.0000,0.1000,0.0948,0.1923,0.0021,0.0000,0.2500,3
7.0000,3.0000,0.1000,0.0948,0.0000,0.0021,0.0000,0.2500,1
7.0000,3.0000,0.1000,0.0698,0.0000,0.3611,0.0000,0.2500,2
6.0000,3.0000,0.1000,0.0948,0.1509,0.0021,0.0000,0.2500,3
6.0000,4.0000,0.1000,0.0948,0.0000,0.0021,0.0000,0.2500,1
7.0000,4.0000,0.1000,0.0667,0.0000,0.4256,0.0000,0.2500,2
6.0000,4.0000,0.1000,0.0948,0.1852,0.0021,0.0000,0.2500,3
6.0000,5.0000,0.1000,0.0884,0.0000,0.0750,0.0000,0.2500,1
8.0000,5.0000,0.1000,0.0644,0.0000,0.4762,0.0000,0.2500,2
6.0000,5.0000,0.1000,0.0948,0.1818,0.0021,0.0000,0.2500,3
6.0000,6.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
6.0000,6.0000,0.1000,0.0652,0.0000,0.4583,0.0000,0.2500,2
6.0000,6.0000,0.1000,0.0948,0.1964,0.0021,0.0000,0.2500,3
6.0000,7.0000,0.1000,0.0750,0.0000,0.2672,0.0000,0.2500,1
7.0000,7.0000,0.1000,0.0664,0.0000,0.4308,0.0000,0.2500,2
5.0000,7.0000,0.1000,0.0948,0.2105,0.0021,0.0000,0.2500,3
7.0000,8.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
9.0000,8.0000,0.1000,0.0645,0.0000,0.4731,0.0000,0.2500,2
6.0000,8.0000,0.1000,0.0948,0.2241,0.0021,0.0000,0.2500,3
6.0000,9.0000,0.1000,0.0836,0.0000,0.1362,0.0000,0.2500,1
8.0000,9.0000,0.1000,0.0596,0.0000,0.5935,0.0000,0.2500,2
6.0000,9.0000,0.1000,0.0948,0.2203,0.0021,0.0000,0.2500,3
6.0000,1.0000,0.1000,0.0948,0.0000,0.0021,0.0000,0.2500,1
5.0000,1.0000,0.1000,0.0671,0.0000,0.4161,0.0000,0.2500,2
7.0000,1.0000,0.1000,0.0948,0.1176,0.0021,0.0000,0.2500,3
7.0000,2.0000,0.1000,0.0884,0.0000,0.0750,0.0000,0.2500,1
9.0000,2.0000,0.1000,0.0645,0.0000,0.4731,0.0000,0.2500,2
7.0000,2.0000,0.1000,0.0948,0.1154,0.0021,0.0000,0.2500,3
8.0000,3.0000,0.1000,0.0938,0.0000,0.0137,0.0000,0.2500,1
8.0000,3.0000,0.1000,0.0779,0.0000,0.2207,0.0000,0.2500,2
7.0000,3.0000,0.1000,0.0948,0.1321,0.0021,0.0000,0.2500,3
6.0000,4.0000,0.1000,0.0948,0.0000,0.0021,0.0000,0.2500,1
6.0000,4.0000,0.1000,0.0671,0.0000,0.4161,0.0000,0.2500,2
6.0000,4.0000,0.1000,0.0992,0.1667,-0.0422,0.0000,0.2500,3
7.0000,5.0000,0.1000,0.0939,0.0000,0.0116,0.0000,0.2500,1
8.0000,5.0000,0.1000,0.0664,0.0000,0.4308,0.0000,0.2500,2
6.0000,5.0000,0.1000,0.0948,0.1818,0.0021,0.0000,0.2500,3
6.0000,6.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
9.0000,6.0000,0.1000,0.0731,0.0000,0.3010,0.0000,0.2500,2
4.0000,6.0000,0.1000,0.0948,0.2500,0.0021,0.0000,0.2500,3
8.0000,7.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
9.0000,7.0000,0.1000,0.0652,0.0000,0.4583,0.0000,0.2500,2
6.0000,7.0000,0.1000,0.0948,0.2105,0.0021,0.0000,0.2500,3
7.0000,8.0000,0.1000,0.0848,0.0000,0.1204,0.0000,0.2500,1
10.0000,8.0000,0.1000,0.0606,0.0000,0.5671,0.0000,0.2500,2
7.0000,8.0000,0.1000,0.0948,0.2241,0.0021,0.0000,0.2500,3
8.0000,9.0000,0.1000,0.0836,0.0000,0.1362,0.0000,0.2500,1
11.0000,9.0000,0.1000,0.0645,0.0000,0.4731,0.0000,0.2500,2
4.0000,9.0000,0.1000,0.0948,0.2881,0.0021,0.0000,0.2500,3
13.0000,1.0000,0.1000,0.0944,0.0000,0.0063,0.0000,0.2500,1
15.0000,1.0000,0.1000,0.0643,0.0000,0.4784,0.0000,0.2500,2
12.0000,1.0000,0.1000,0.0944,0.1176,0.0063,0.0000,0.2500,3
15.0000,2.0000,0.1000,0.0944,0.0000,0.0063,0.0000,0.2500,1
12.0000,2.0000,0.1000,0.0673,0.0000,0.4129,0.0000,0.2500,2
11.0000,2.0000,0.1000,0.0944,0.1923,0.0063,0.0000,0.2500,3
15.0000,3.0000,0.1000,0.0944,0.0000,0.0063,0.0000,0.2500,1
14.0000,3.0000,0.1000,0.0681,0.0000,0.3960,0.0000,0.2500,2
12.0000,3.0000,0.1000,0.0989,0.1509,-0.0391,0.0000,0.2500,3
14.0000,4.0000,0.1000,0.0944,0.0000,0.0063,0.0000,0.2500,1
14.0000,4.0000,0.1000,0.0664,0.0000,0.4308,0.0000,0.2500,2
13.0000,4.0000,0.1000,0.0944,0.1852,0.0063,0.0000,0.2500,3
14.0000,5.0000,0.1000,0.0892,0.0000,0.0655,0.0000,0.2500,1
13.0000,5.0000,0.1000,0.0642,0.0000,0.4794,0.0000,0.2500,2
12.0000,5.0000,0.1000,0.0944,0.1818,0.0063,0.0000,0.2500,3
14.0000,6.0000,0.1000,0.0845,0.0000,0.1246,0.0000,0.2500,1
17.0000,6.0000,0.1000,0.0683,0.0000,0.3907,0.0000,0.2500,2
14.0000,6.0000,0.1000,0.0944,0.1786,0.0063,0.0000,0.2500,3
14.0000,7.0000,0.1000,0.0750,0.0000,0.2672,0.0000,0.2500,1
14.0000,7.0000,0.1000,0.0629,0.0000,0.5111,0.0000,0.2500,2
12.0000,7.0000,0.1000,0.0944,0.2105,0.0063,0.0000,0.2500,3
14.0000,8.0000,0.1000,0.0750,0.0000,0.2672,0.0000,0.2500,1
14.0000,8.0000,0.1000,0.0602,0.0000,0.5776,0.0000,0.2500,2
12.0000,8.0000,0.1000,0.0944,0.1897,0.0063,0.0000,0.2500,3
12.0000,9.0000,0.1000,0.0836,0.0000,0.1362,0.0000,0.2500,1
14.0000,9.0000,0.1000,0.0602,0.0000,0.5776,0.0000,0.2500,2
12.0000,9.0000,0.1000,0.0944,0.2034,0.0063,0.0000,0.2500,3
15.0000,1.0000,0.1000,0.0892,0.0000,0.0655,0.0000,0.2500,1
16.0000,1.0000,0.1000,0.0643,0.0000,0.4784,0.0000,0.2500,2
15.0000,1.0000,0.1000,0.0944,0.0980,0.0063,0.0000,0.2500,3
13.0000,2.0000,0.1000,0.0881,0.0000,0.0781,0.0000,0.2500,1
13.0000,2.0000,0.1000,0.0669,0.0000,0.4213,0.0000,0.2500,2
13.0000,2.0000,0.1000,0.0944,0.1346,0.0063,0.0000,0.2500,3
14.0000,3.0000,0.1000,0.0944,0.0000,0.0063,0.0000,0.2500,1
14.0000,3.0000,0.1000,0.0813,0.0000,0.1690,0.0000,0.2500,2
12.0000,3.0000,0.1000,0.0944,0.2075,0.0063,0.0000,0.2500,3
14.0000,4.0000,0.1000,0.0944,0.0000,0.0063,0.0000,0.2500,1
14.0000,4.0000,0.1000,0.0669,0.0000,0.4213,0.0000,0.2500,2
15.0000,4.0000,0.1000,0.0944,0.1481,0.0063,0.0000,0.2500,3
14.0000,5.0000,0.1000,0.0820,0.0000,0.1595,0.0000,0.2500,1
15.0000,5.0000,0.1000,0.0664,0.0000,0.4308,0.0000,0.2500,2
12.0000,5.0000,0.1000,0.0944,0.2364,0.0063,0.0000,0.2500,3
14.0000,6.0000,0.1000,0.0845,0.0000,0.1246,0.0000,0.2500,1
18.0000,6.0000,0.1000,0.0643,0.0000,0.4784,0.0000,0.2500,2
13.0000,6.0000,0.1000,0.0944,0.1964,0.0063,0.0000,0.2500,3
15.0000,7.0000,0.1000,0.0803,0.0000,0.1837,0.0000,0.2500,1
17.0000,7.0000,0.1000,0.0604,0.0000,0.5723,0.0000,0.2500,2
14.0000,7.0000,0.1000,0.0944,0.2105,0.0063,0.0000,0.2500,3
13.0000,8.0000,0.1000,0.0845,0.0000,0.1246,0.0000,0.2500,1
15.0000,8.0000,0.1000,0.0602,0.0000,0.5776,0.0000,0.2500,2
12.0000,8.0000,0.1000,0.0944,0.2759,0.0063,0.0000,0.2500,3
15.0000,9.0000,0.1000,0.0836,0.0000,0.1362,0.0000,0.2500,1
17.0000,9.0000,0.1000,0.0590,0.0000,0.6114,0.0000,0.2500,2
15.0000,9.0000,0.1000,0.0944,0.2203,0.0063,0.0000,0.2500,3
2.0000,1.0000,0.2000,0.0762,0.0000,0.2471,0.0000,0.6071,1
2.0000,1.0000,0.2000,0.0510,0.0000,0.8627,0.0000,0.6071,2
2.0000,1.0000,0.2000,0.0950,0.2157,0.0000,0.0000,0.6071,3
2.0000,2.0000,0.2000,0.0762,0.0000,0.2471,0.0000,0.6071,1
3.0000,2.0000,0.2000,0.0569,0.0000,0.6695,0.0000,0.6071,2
2.0000,2.0000,0.2000,0.0950,0.2115,0.0000,0.0000,0.6071,3
3.0000,3.0000,0.2000,0.0942,0.0000,0.0084,0.0000,0.6071,1
2.0000,3.0000,0.2000,0.0598,0.0000,0.5882,0.0000,0.6071,2
2.0000,3.0000,0.2000,0.0950,0.2453,0.0000,0.0000,0.6071,3
2.0000,4.0000,0.2000,0.0950,0.0000,0.0000,0.0000,0.6071,1
2.0000,4.0000,0.2000,0.0698,0.0000,0.3611,0.0000,0.6071,2
2.0000,4.0000,0.2000,0.0992,0.2593,-0.0422,0.0000,0.6071,3
2.0000,5.0000,0.2000,0.0888,0.0000,0.0707,0.0000,0.6071,1
3.0000,5.0000,0.2000,0.0709,0.0000,0.3411,0.0000,0.6071,2
1.0000,5.0000,0.2000,0.0992,0.3273,-0.0422,0.0000,0.6071,3
2.0000,6.0000,0.2000,0.0850,0.0000,0.1183,0.0000,0.6071,1
2.0000,6.0000,0.2000,0.0642,0.0000,0.4794,0.0000,0.6071,2
2.0000,6.0000,0.2000,0.0950,0.2679,0.0000,0.0000,0.6071,3
3.0000,7.0000,0.2000,0.0715,0.0000,0.3295,0.0000,0.6071,1
2.0000,7.0000,0.2000,0.0611,0.0000,0.5544,0.0000,0.6071,2
2.0000,7.0000,0.2000,0.0950,0.2807,0.0000,0.0000,0.6071,3
2.0000,8.0000,0.2000,0.0850,0.0000,0.1183,0.0000,0.6071,1
3.0000,8.0000,0.2000,0.0569,0.0000,0.6695,0.0000,0.6071,2
2.0000,8.0000,0.2000,0.0950,0.3103,0.0000,0.0000,0.6071,3
2.0000,9.0000,0.2000,0.0691,0.0000,0.3749,0.0000,0.6071,1
2.0000,9.0000,0.2000,0.0591,0.0000,0.6072,0.0000,0.6071,2
1.0000,9.0000,0.2000,0.0950,0.3729,0.0000,0.0000,0.6071,3
4.0000,1.0000,0.2000,0.0850,0.0000,0.1183,0.0000,0.6071,1
4.0000,1.0000,0.2000,0.0697,0.0000,0.3633,0.0000,0.6071,2
3.0000,1.0000,0.2000,0.0992,0.2353,-0.0422,0.0000,0.6071,3
4.0000,2.0000,0.2000,0.0838,0.0000,0.1341,0.0000,0.6071,1
4.0000,2.0000,0.2000,0.0539,0.0000,0.7624,0.0000,0.6071,2
4.0000,2.0000,0.2000,0.0948,0.2115,0.0021,0.0000,0.6071,3
4.0000,3.0000,0.2000,0.0948,0.0000,0.0021,0.0000,0.6071,1
1.0000,3.0000,0.2000,0.0538,0.0000,0.7666,0.0000,0.6071,2
3.0000,3.0000,0.2000,0.0992,0.2642,-0.0422,0.0000,0.6071,3
5.0000,4.0000,0.2000,0.0905,0.0000,0.0507,0.0000,0.6071,1
4.0000,4.0000,0.2000,0.0502,0.0000,0.8944,0.0000,0.6071,2
3.0000,4.0000,0.2000,0.0948,0.2222,0.0021,0.0000,0.6071,3
4.0000,5.0000,0.2000,0.0888,0.0000,0.0707,0.0000,0.6071,1
4.0000,5.0000,0.2000,0.0513,0.0000,0.8532,0.0000,0.6071,2
3.0000,5.0000,0.2000,0.0948,0.2364,0.0021,0.0000,0.6071,3
4.0000,6.0000,0.2000,0.0848,0.0000,0.1204,0.0000,0.6071,1
4.0000,6.0000,0.2000,0.0614,0.0000,0.5480,0.0000,0.6071,2
4.0000,6.0000,0.2000,0.0948,0.2857,0.0021,0.0000,0.6071,3
4.0000,7.0000,0.2000,0.0561,0.0000,0.6948,0.0000,0.6071,1
3.0000,7.0000,0.2000,0.0537,0.0000,0.7709,0.0000,0.6071,2
2.0000,7.0000,0.2000,0.0948,0.3333,0.0021,0.0000,0.6071,3
4.0000,8.0000,0.2000,0.0750,0.0000,0.2672,0.0000,0.6071,1
4.0000,8.0000,0.2000,0.0531,0.0000,0.7909,0.0000,0.6071,2
2.0000,8.0000,0.2000,0.0948,0.3621,0.0021,0.0000,0.6071,3
4.0000,9.0000,0.2000,0.0836,0.0000,0.1362,0.0000,0.6071,1
5.0000,9.0000,0.2000,0.0574,0.0000,0.6558,0.0000,0.6071,2
3.0000,9.0000,0.2000,0.0948,0.2712,0.0021,0.0000,0.6071,3
5.0000,1.0000,0.2000,0.0783,0.0000,0.2144,0.0000,0.6071,1
5.0000,1.0000,0.2000,0.0500,0.0000,0.9007,0.0000,0.6071,2
3.0000,1.0000,0.2000,0.0992,0.2157,-0.0422,0.0000,0.6071,3
5.0000,2.0000,0.2000,0.0942,0.0000,0.0084,0.0000,0.6071,1
7.0000,2.0000,0.2000,0.0573,0.0000,0.6579,0.0000,0.6071,2
4.0000,2.0000,0.2000,0.0948,0.2115,0.0021,0.0000,0.6071,3
5.0000,3.0000,0.2000,0.0942,0.0000,0.0084,0.0000,0.6071,1
6.0000,3.0000,0.2000,0.0534,0.0000,0.7782,0.0000,0.6071,2
4.0000,3.0000,0.2000,0.0948,0.2642,0.0021,0.0000,0.6071,3
5.0000,4.0000,0.2000,0.0826,0.0000,0.1510,0.0000,0.6071,1
3.0000,4.0000,0.2000,0.0647,0.0000,0.4678,0.0000,0.6071,2
4.0000,4.0000,0.2000,0.0948,0.2407,0.0021,0.0000,0.6071,3
5.0000,5.0000,0.2000,0.0898,0.0000,0.0581,0.0000,0.6071,1
4.0000,5.0000,0.2000,0.0520,0.0000,0.8279,0.0000,0.6071,2
4.0000,5.0000,0.2000,0.0948,0.2545,0.0021,0.0000,0.6071,3
4.0000,6.0000,0.2000,0.0848,0.0000,0.1204,0.0000,0.6071,1
6.0000,6.0000,0.2000,0.0591,0.0000,0.6093,0.0000,0.6071,2
4.0000,6.0000,0.2000,0.0948,0.2679,0.0021,0.0000,0.6071,3
4.0000,7.0000,0.2000,0.0750,0.0000,0.2672,0.0000,0.6071,1
4.0000,7.0000,0.2000,0.0476,0.0000,0.9947,0.0000,0.6071,2
4.0000,7.0000,0.2000,0.0948,0.2982,0.0021,0.0000,0.6071,3
4.0000,8.0000,0.2000,0.0750,0.0000,0.2672,0.0000,0.6071,1
5.0000,8.0000,0.2000,0.0581,0.0000,0.6357,0.0000,0.6071,2
4.0000,8.0000,0.2000,0.0948,0.2931,0.0021,0.0000,0.6071,3
4.0000,9.0000,0.2000,0.0762,0.0000,0.2471,0.0000,0.6071,1
5.0000,9.0000,0.2000,0.0574,0.0000,0.6558,0.0000,0.6071,2
4.0000,9.0000,0.2000,0.0948,0.3220,0.0021,0.0000,0.6071,3
6.0000,1.0000,0.2000,0.0801,0.0000,0.1869,0.0000,0.6071,1
7.0000,1.0000,0.2000,0.0598,0.0000,0.5892,0.0000,0.6071,2
4.0000,1.0000,0.2000,0.0992,0.2157,-0.0422,0.0000,0.6071,3
5.0000,2.0000,0.2000,0.0905,0.0000,0.0496,0.0000,0.6071,1
6.0000,2.0000,0.2000,0.0630,0.0000,0.5079,0.0000,0.6071,2
5.0000,2.0000,0.2000,0.0992,0.2308,-0.0422,0.0000,0.6071,3
6.0000,3.0000,0.2000,0.0759,0.0000,0.2513,0.0000,0.6071,1
8.0000,3.0000,0.2000,0.0541,0.0000,0.7582,0.0000,0.6071,2
